"year","cc","share_for_maj","share_aut","share_dem","state_dummy","state_percent","number_comp","country_text_id","v2x_regime","v2x_polyarchy","v2clkill","v2cltrnslw","v2x_execorr","v2x_ex_military","v2x_ex_hereditary","v2exl_legitperf","v2smgovfilcap","v2smgovfilprc","v2smgovshutcap","v2smgovshut","v2smgovsm","v2smgovsmmon","v2smgovsmcenprc","v2smgovshut_ord","v2smgovfilprc_ord","e_pt_coup","v2clkill_inv","PTS_A","PTS_H","PTS_S","theta_mean","theta_sd","killing_estimate_mean","killing_estimate_median","theta_mean_inv","nat_resources","gdppc","gdppc_growth","pop_total","pop_rural","trade","penetration","no_protests","no_riots","no_vio_against_civ","no_fatalities","pci_score","PTS_S_before","PTS_S_before2","theta_mean_inv_before","theta_mean_inv_before2","v2clkill_before","v2clkill_before2"
2019,"SUD",0.666666666666667,0.333333333333333,0.333333333333333,1,0.333333333333333,3,"SDN",1,0.207,-0.363,-0.551,0.624,0.179,0,-0.097,0.587,-2.273,0.413,-1.952,-2.429,-1.399,-1.218,2,1,1,0.363,4,5,5,-1.93854567257011,0.126417669816786,208.942,190,7.27472782626581,8.25976911220096,748.010925292969,-4.96825070175018,43232093,28128529,26.1196204552625,25.9,243,33,104,776,16,5,5,7.12576668494119,7.11516888308057,1.06,0.459
2019,"SWA",0,0,0,1,0.666666666666667,3,"SWZ",0,0.134,0.755,-0.372,0.559,0.3,0.7,1.604,-0.361,-0.001,-0.363,-0.277,0.235,-1.561,-0.266,3,3,0,-0.755,1,2,2,1.10651703715149,0.297517204745211,NA,NA,4.22966511654421,3.2760764754406,3818.54048403065,1.88572411932168,1169613,889128,89.188621687827,54.0343672,1,9,5,3,34,2,2,4.42287664406155,4.47953386124318,-1.051,-1.394
2019,"TAZ",0.8,0.2,0.6,1,0.2,5,"TZA",1,0.391,1.045,1.195,0.17,0.167,0,0.879,1.361,0.69,1.616,0.818,0.038,-0.34,-0.107,4,3,0,-1.045,3,3,3,-0.0845853620869395,0.27442311816334,NA,NA,5.42076751578263,3.53145044367484,1050.93176269531,2.66781708219399,59872579,39216539,33.0185892502311,18.27725712,1,1,5,37,37,3,3,5.40936314618266,5.38650592308799,-1.055,-1.055
2019,"TOG",0.5,0.5,0,0,0,2,"TGO",1,0.412,0.579,0.406,0.765,0.25,0,0.809,2.013,-0.704,2.458,-0.922,-0.674,-0.983,-0.133,3,2,0,-0.579,3,NA,3,0.411821632331152,0.320655723327638,NA,NA,4.92436052136454,4.32587635811955,848.304534594506,2.4227503217158,8243094,4760552,56.3421740349757,20.72732716,3,2,3,7,29,2,3,4.7600600268449,4.74090154463799,-0.579,-0.728
2019,"TUN",0.333333333333333,0.333333333333333,0,1,0.666666666666667,3,"TUN",2,0.724,1.121,0.566,0.157,0.062,0,0.664,1.029,1.088,-0.34,1.175,0.384,1.907,1.467,4,3,0,-1.121,3,3,3,0.189081594205633,0.276625201460234,NA,NA,5.14710055949006,2.24739229652362,3477.83618091653,0.607548293213767,12049314,3704682,100.936008262245,66.6999983,45,52,3,30,43,2,2,5.02510999528185,5.0269000219454,-1.121,-1.498
2019,"UGA",0.8,0.2,0.6,1,0.2,5,"UGA",1,0.292,-0.919,0.227,0.743,0.167,0,1.258,0.982,-0.704,-0.357,-0.479,-0.661,-1.299,-0.895,3,2,0,0.919,3,3,4,-0.395889199732316,0.275615425177298,NA,NA,5.73207135342801,7.38833937837014,823.024732902811,2.88570892180931,42949080,32486255,39.3610539647435,6.017815092,44,47,42,163,28,3,3,5.62099407234149,5.55365769315661,0.919,0.919
2019,"ZAM",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"ZMB",1,0.335,1.377,0.153,0.447,0.125,0,1.749,1.035,0.259,1.696,1.564,0.7,-1.554,0.489,4,3,0,-1.377,3,NA,3,0.0347535182646651,0.303723652398821,NA,NA,5.30142863543103,7.91506539515975,1268.12094056241,-1.56423687695015,18380477,10279833,68.791204936096,16.8,1,2,4,10,34,3,3,5.27748961909602,5.22083673015965,-1.395,-0.438
2019,"ZIM",NA,0,0,1,0.666666666666667,3,"ZWE",1,0.288,-1.956,-1.051,0.784,0.429,0.071,1.816,0.338,0.039,1.054,-0.724,-0.493,-1.047,-0.301,3,3,0,1.956,3,4,3,-0.466234301822994,0.26108843754079,NA,NA,5.80241645551869,4.71576545765887,1421.86859613585,-8.17732036976587,15354608,10408889,55.7959609917419,26.58827407,17,25,53,37,24,3,3,5.77383817244265,5.81870206767685,1.47,1.556
2020,"ALG",0.333333333333333,0.333333333333333,0,1,0.666666666666667,3,"DZA",1,0.279,0.844,0.297,0.633,0.5,0,1.584,1.41,-1.598,1.645,-0.96,-1.787,-2.345,-1.241,3,1,0,-0.844,3,4,2,NA,NA,NA,NA,NA,14.0343770936226,3354.15316371593,-6.72994164824063,43451666,11413449,45.3306561165563,63.94999611,117,29,4,33,36,2,2,4.86465084627792,4.78070250250421,-0.834,-0.385
2020,"ANG",0,0,0,1,0.666666666666667,3,"AGO",1,0.354,1.129,0.057,0.495,0.5,0,2.316,0.222,1.265,0.148,0.339,1.164,-0.08,1.685,4,4,0,-1.129,3,3,3,NA,NA,NA,NA,NA,20.2476653863539,1450.90511218489,-8.67243212911843,33428486,11089900,65.9420289304636,32.55014678,20,17,28,74,27,3,3,5.46273399897846,5.47342327261934,-1.129,-1.129
2020,"BEN",0.666666666666667,0.333333333333333,0.333333333333333,1,NA,3,"BEN",1,0.415,2.146,-0.088,0.112,0.25,0,2.067,1.363,1.738,2.133,0.894,0.661,-0.406,1.203,4,4,0,-2.146,3,NA,2,NA,NA,NA,NA,NA,2.42798483756811,1240.73315536982,0.951937860885238,12643123,6521955,44.8332333768726,28.22915416,3,11,3,64,41,2,2,4.39549494490289,4.3201537550517,-2.391,-2.391
2020,"BFO",1,1,0,0,0,3,"BFA",2,0.659,2.363,2.58,0.435,0.25,0,0.786,1.847,0.625,1.351,-1.427,0.663,-1.22,-0.258,2,3,0,-2.363,4,4,4,NA,NA,NA,NA,NA,9.17782687692865,823.552410880968,-0.781960570057109,21522626,14935196,60.7052471078,13.93797176,8,3,58,2303,40,4,3,7.24689741789213,7.11255563103789,-1.784,-1.683
2020,"BOT",0,0,0,1,1,2,"BWA",3,0.595,2.034,1.953,0.163,0.062,0,1.448,0.704,1.932,-0.179,1.795,1.832,1.713,1.335,4,4,0,-2.034,2,NA,1,NA,NA,NA,NA,NA,0.675042393475679,5875.07060596716,-10.4026309073442,2546402,741589,77.6632128124716,72.74801998,0,0,5,7,60,1,2,3.44753801551544,3.68617513442121,-2.034,-2.034
2020,"BUI",0.75,0.5,0.25,1,0.25,4,"BDI",1,0.17,-2.823,-0.553,0.839,0.25,0,-0.837,-1.012,-0.623,-0.389,-0.763,-1.482,-0.947,-0.571,3,2,0,2.823,4,5,5,NA,NA,NA,NA,NA,13.8475521568267,216.827417480868,-2.50846116980161,12220227,10545078,26.7733299999999,3.787954422,3,2,77,331,19,4,4,7.0281539068383,7.18083308318466,2.823,2.823
2020,"CAO",0.75,0.25,0.5,1,0.25,4,"CMR",1,0.291,0.707,0.321,0.957,0.375,0,1.365,1.542,0.621,1.434,-0.188,-0.242,-0.955,-1.362,3,3,0,-0.707,4,4,4,NA,NA,NA,NA,NA,4.34202268521826,1539.13054519245,-2.42243441822372,26491087,11242817,33.7389804984186,45.52922268,18,13,202,1764,25,4,4,7.10024543248502,7.16279439184517,-0.707,-0.632
2020,"CHA",1,0,1,0,0,1,"TCD",1,0.271,-1.497,-0.788,0.932,0.333,0,-1.748,0.305,-1.714,1.768,-1.495,-1.814,-0.722,-1.076,2,1,0,1.497,3,NA,3,NA,NA,NA,NA,NA,13.9330901678111,643.772215694009,-4.66133902000324,16644701,12729867,68.7303601414611,11.66019198,13,5,8,738,21,3,3,5.5153369867673,5.54402207582055,1.14,1.217
2020,"CON",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"COG",1,0.249,-1.971,-0.359,0.825,0.4,0,-0.385,1.585,-1.379,1.079,-0.668,-0.733,-0.876,-1.06,3,1,0,1.971,2,NA,3,NA,NA,NA,NA,NA,26.2181324216101,2011.2694790099,-8.42840252121067,5702174,1834446,69.3066206882472,NA,0,3,1,1,19,3,3,5.79670030532561,5.94208381066432,1.507,1.507
2020,"DRC",0.8,0,0.8,1,0.2,5,"COD",1,0.354,0.343,-0.501,0.852,0.4,0.05,-1.745,-0.184,-0.275,0.379,-1.276,-1.054,-0.557,-1.424,2,2,0,-0.343,5,5,5,NA,NA,NA,NA,NA,15.9281973313702,524.666686211495,-1.49268942736806,92853164,50476837,58.4917573282023,22.86494849,132,129,109,6056,18,5,5,7.14190546856012,7.22558533010738,-0.612,0.288
2020,"EGY",0.75,0.25,0.5,1,0.25,4,"EGY",1,0.176,-1.575,-1.538,0.576,0.5,0,-0.245,2.067,-1.629,0.636,-0.288,-0.909,-1.657,-1.147,3,1,0,1.575,4,4,4,NA,NA,NA,NA,NA,3.25774327235436,3571.5569065135,1.77096873118485,107465134,61488326,32.1262555667523,71.91420096,52,8,31,626,33,4,4,6.69879710003349,6.61800664003875,1.575,1.71
2020,"ERI",0,0,0,1,0.5,2,"ERI",0,0.069,-1.787,-2.458,0.67,0.143,0,-0.44,0.099,-2.317,0.514,-2.602,-2.613,-0.787,-2.177,1,1,0,1.787,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3555868,2085623,NA,14.17998705,0,0,1,1,21,5,5,7.13766170132542,7.01022657719335,1.344,1.273
2020,"ETH",0,0,0,0,0,1,"ETH",1,0.323,0.24,0.137,0.422,0.318,0,-0.093,0.926,-1.998,1.161,-1.605,-0.982,-1.112,-1.843,2,1,0,-0.24,4,4,4,NA,NA,NA,NA,NA,5.49770060254135,918.652594077418,3.28084798420211,117190911,91766343,24.006113643482,16.42294727,38,27,76,4057,38,4,4,7.07852599801348,7.23357788396357,-0.24,-0.315
2020,"GAM",0.5,0.25,0.25,1,0.25,4,"GMB",1,0.496,1.766,1.15,0.513,0.214,0,0.666,0.524,1.231,0.893,1.441,1.643,1.174,1.419,4,4,0,-1.766,NA,NA,1,NA,NA,NA,NA,NA,3.03439304457224,704.030462837221,-1.95308366905797,2573995,963137,47.5003650253904,31.60419095,0,5,3,3,37,1,2,3.76366832040152,3.97942505653785,-1.766,-1.49
2020,"GHA",NA,0,0.75,0,0,4,"GHA",2,0.722,1.933,2.224,0.723,0.125,0.042,2.529,1.544,1.596,-0.839,1.451,1.2,0.972,0.967,4,4,0,-1.933,1,NA,3,NA,NA,NA,NA,NA,8.48657958474163,2176.57621804239,-1.5416365263868,32180401,13725263,66.5754987162431,56.68215981,15,19,9,48,43,3,3,4.95574563200853,4.97171696074209,-1.933,-1.933
2020,"GNB",0,0,0,1,1,1,"GNB",2,0.535,1.571,0.515,0.793,0.125,0,-0.542,-1.28,0.659,-0.738,-0.175,0.342,0.426,1.908,3,3,0,-1.571,NA,NA,2,NA,NA,NA,NA,NA,11.1515860354561,710.258132978222,-4.59671995748523,2015828,1124913,43.6358403713142,27.90528061,1,0,3,8,19,1,1,3.19853370129909,3.25965800073219,-1.571,-0.487
2020,"KEN",NA,0,0.666666666666667,0,0,3,"KEN",1,0.499,-0.378,1.362,0.628,0.222,0,1.143,0.952,0.961,0.185,1.385,1.303,-0.289,0.262,4,3,0,0.378,4,3,4,NA,NA,NA,NA,NA,1.26881196888613,1936.25075454374,-2.25697950274444,51985780,37432361,27.2363493658931,25.53293999,22,45,58,307,31,4,4,6.71232507881251,6.94124042231428,0.379,0.379
2020,"LIB",0,0,0,1,NA,4,"LBY",0,0.266,-1.983,-2.475,0.652,0.417,0,-1.088,-2.074,1.277,-1.004,0.123,0.226,0.658,0.263,4,4,0,1.983,5,5,5,NA,NA,NA,NA,NA,11.4789831280341,7034.65836433258,-30.6825332120158,6653942,1284810,NA,NA,4,7,22,1560,17,5,5,7.35606951266204,7.07472505031584,1.983,2.259
2020,"MAG",1,0,1,0,0,3,"MDG",2,0.501,0.763,0.067,0.632,0.25,0,-0.686,-0.851,0.839,0.15,0.884,1.175,-0.961,0.958,4,3,0,-0.763,4,NA,4,NA,NA,NA,NA,NA,5.65950524677075,462.404228818383,-9.41452977174291,28225177,17348887,49.0107073664371,13.71677775,4,19,6,354,25,4,3,5.7793471620196,5.64435559111742,-0.763,-0.618
2020,"MOR",NA,0.333333333333333,0,NA,NA,3,"MAR",0,0.255,1.765,-0.212,0.396,0.083,0.667,0.208,1.016,-0.661,0.232,-1.072,-1.208,-0.828,-0.668,3,2,0,-1.765,2,3,2,NA,NA,NA,NA,NA,0.296128236742874,3258.26904296875,-8.16396528551064,36688772,13379661,68.8438033904364,84.12036305,118,16,5,4,40,2,2,4.39814807073433,4.51091051873371,-1.765,-1.765
2020,"NAM",0,0,0,1,1,2,"NAM",2,0.646,2.369,1.764,0.432,0.143,0,1.055,0.302,1.398,2.097,1.35,1.768,-0.221,1.363,4,4,0,-2.369,NA,NA,2,NA,NA,NA,NA,NA,1.93029383948291,4252.04172014353,-9.66882120600128,2489098,1193946,76.9252424036465,48.76420428,5,2,4,0,51,1,1,3.17174563052729,3.23107685330068,-2.369,-2.107
2020,"NIG",0.571428571428571,0,0.571428571428571,0,0,7,"NGA",2,0.523,-0.663,0.046,0.899,0.158,0,1.239,0.339,-0.74,-0.689,1.077,1.4,-0.389,0.837,4,2,0,0.663,4,3,4,NA,NA,NA,NA,NA,5.07484002483035,2074.61374667422,-4.1620592907919,208327405,100084652,NA,51.45837417,74,83,81,7781,25,4,4,6.99605457491239,7.03955207489931,0.914,0.914
2020,"RWA",1,0.5,0.5,0,0,2,"RWA",1,0.228,-1.835,0.531,0.326,0.136,0,2.065,1.833,-1.591,0.252,1.175,-0.115,-1.97,-1.443,4,1,0,1.835,3,3,3,NA,NA,NA,NA,NA,4.10481845130795,773.773260850509,-5.66476814750287,13146362,10854688,55.1992588045618,23.8,1,0,8,18,54,4,3,5.9583975308867,5.96452100116624,1.035,1.035
2020,"SAF",0.25,0,0.25,1,0.25,4,"ZAF",2,0.714,0.632,1.024,0.442,0,0,0.986,0.001,1.36,-0.256,1.031,1.761,0.6,1.722,4,4,0,-0.632,4,3,3,NA,NA,NA,NA,NA,4.01777511009808,5753.06649433369,-7.10658878154325,58801927,19196477,50.6868433374929,70.32030996,68,169,53,171,44,3,3,5.8514636029856,5.89494390467443,-0.756,-1.151
2020,"SEN",0.333333333333333,0.333333333333333,0,0,0,3,"SEN",2,0.74,2.007,1.719,0.24,0.333,0,1.349,1.118,0.859,0.602,1.386,2.009,-0.047,1.464,4,3,0,-2.007,3,NA,3,NA,NA,NA,NA,NA,2.86963190075436,1492.47590293523,-1.34214592462818,16436120,8526730,60.0468716137065,47.17942509,5,23,3,3,45,2,2,4.21187886925702,4.22694056899605,-1.774,-2.095
2020,"SIE",NA,0.25,0.25,1,0.25,4,"SLE",2,0.546,1.106,1.131,0.538,0.125,0,0.247,-0.948,1.173,1.767,0.508,1.546,1.329,0.867,4,3,0,-1.106,3,NA,3,NA,NA,NA,NA,NA,8.22978194152241,493.432240551423,-4.19655104811287,8233970,4699703,51.5579377492233,18,5,13,3,31,33,2,3,4.74209862719702,4.77842582102256,-1.342,-1.325
2020,"SOM",0,0,0,0,0,1,"SOM",0,0.16,-1.525,-0.794,0.846,0.111,0,-1.138,-1.269,-0.595,-0.785,-0.883,-0.407,-0.218,0.147,3,2,0,1.525,4,5,5,NA,NA,NA,NA,NA,11.455284804417,556.578066029269,-5.83420571930077,16537016,8906671,76.0092709232087,NA,20,9,103,3249,12,4,4,6.56606037018612,6.55637249201777,1.047,0.726
2020,"SSD",1,1,0,0,0,1,"SSD",0,0.173,-0.93,-1.123,0.88,0.333,0.083,-1.415,-0.419,-1.278,-0.55,-2.636,-1.929,-2.264,-3.066,1,2,0,0.93,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,10606227,8463875,NA,6.5,4,6,60,2380,12,5,5,7.1283000781013,7.24269915872852,0.745,1.353
2020,"SUD",1,1,0,0,0,1,"SDN",0,0.165,-1.043,-0.406,0.691,0.179,0,0.207,0.838,-1.964,0.413,-1.805,-1.848,-1.288,-0.94,2,1,0,1.043,4,4,4,NA,NA,NA,NA,NA,9.29265238055366,608.33251953125,-6.25022807906741,44440486,28773881,9.95514507626151,28.4,37,31,51,957,16,5,5,7.27472782626581,7.12576668494119,0.363,1.06
2020,"TAZ",0.8,0.2,0.6,1,0.2,5,"TZA",1,0.389,0.953,1.195,0.196,0,0,1.469,1.361,0.191,1.616,0.395,0.038,0.015,-0.107,4,3,0,-0.953,3,NA,4,NA,NA,NA,NA,NA,3.85169508025186,1104.16442871094,-1.01958280878104,61704518,39967867,27.9630151969884,23.44750876,0,8,15,50,38,3,3,5.42076751578263,5.40936314618266,-1.045,-1.055
2020,"TUN",0.333333333333333,0.333333333333333,0,1,0.666666666666667,3,"TUN",2,0.709,1.397,0.566,0.157,0.062,0,0.597,1.029,1.088,-0.34,1.175,0.384,1.907,1.467,4,3,0,-1.397,3,2,3,NA,NA,NA,NA,NA,1.46717230583582,3497.71902658991,-9.66070800148323,12161723,3701056,82.8176028500521,72.80748713,30,51,3,15,44,3,2,5.14710055949006,5.02510999528185,-1.121,-1.121
2020,"UGA",0.833333333333333,0.333333333333333,0.5,1,0.166666666666667,6,"UGA",1,0.295,-0.489,0.547,0.743,0.278,0,2.127,0.552,-1.322,0.153,-1.2,-1.721,-1.376,-0.895,2,1,0,0.489,4,3,4,NA,NA,NA,NA,NA,7.56349041713714,846.881199214917,-0.423316496762155,44404611,33323884,37.0006923915988,6.1,64,131,140,282,27,4,3,5.73207135342801,5.62099407234149,0.919,0.919
2020,"ZAM",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"ZMB",1,0.329,0.289,0.109,0.447,0.375,0,2.366,0.792,0.371,1.696,1.928,1.572,-1.73,0.953,4,3,0,-0.289,3,NA,3,NA,NA,NA,NA,NA,16.2222307618142,956.831728987032,-5.59573305992129,18927715,10480465,79.3254878228148,18.05191463,3,17,7,39,33,3,3,5.30142863543103,5.27748961909602,-1.377,-1.395
2021,"ALG",0.333333333333333,0.333333333333333,0,1,0.666666666666667,3,"DZA",1,0.281,0.444,-0.049,0.633,0.5,0,1.227,1.883,-1.598,1.645,-1.397,-2.031,-2.137,-1.241,2,1,NA,-0.444,4,4,3,NA,NA,NA,NA,NA,22.5902703479201,3700.31469728198,1.70006376681854,44177969,11370967,53.195527032107,70.77,105,51,3,25,33,2,2,NA,4.86465084627792,-0.844,-0.834
2021,"ANG",0,0,0,1,0.666666666666667,3,"AGO",1,0.343,1.051,0.057,0.495,0.4,0,2.316,0.222,1.122,0.148,0.339,0.69,-0.08,0.999,4,3,NA,-1.051,3,3,3,NA,NA,NA,NA,NA,29.9674348417559,1927.47407832091,-1.95459800636894,34503774,11227528,74.4644985945172,32.60230173,29,16,10,150,29,3,3,NA,5.46273399897846,-1.129,-1.129
2021,"BEN",0.666666666666667,0.333333333333333,0.333333333333333,1,NA,3,"BEN",1,0.397,2.146,0.027,0.098,0.25,0,2.067,1.363,1.738,2.133,1.103,0.661,-0.455,1.203,4,4,NA,-2.146,3,NA,3,NA,NA,NA,NA,NA,2.30442028320417,1360.91147421492,4.23870895916781,12996895,6632056,48.0548608324409,33.96533089,1,10,2,93,42,2,2,NA,4.39549494490289,-2.146,-2.391
2021,"BFO",1,1,0,0,0,3,"BFA",2,0.626,2.363,2.58,0.435,0.228,0.036,0.786,1.847,0.138,2.056,-1.989,-0.796,-1.619,-0.616,2,3,NA,-2.363,4,4,4,NA,NA,NA,NA,NA,20.1354014379911,888.781078836766,4.14083479481447,22100683,15196430,62.5946411091725,21.57982734,7,14,39,2373,42,4,4,NA,7.24689741789213,-2.363,-1.784
2021,"BOT",0,0,0,1,1,2,"BWA",2,0.591,1.322,1.55,0.32,0.083,0,1.824,0.704,1.932,-0.179,1.795,1.832,1.997,1.891,4,4,NA,-1.322,1,NA,1,NA,NA,NA,NA,NA,1.03853443914101,7238.79609753108,10.0542315357248,2588423,736148,88.8208779400323,73.5,1,1,3,1,55,1,1,NA,3.44753801551544,-2.034,-2.034
2021,"BUI",0.75,0.5,0.25,1,0.25,4,"BDI",1,0.184,-2.102,-1.132,0.562,0.333,0,-0.837,-1.012,-0.623,0.698,-0.246,-1.153,-0.947,-0.967,3,2,NA,2.102,4,4,4,NA,NA,NA,NA,NA,13.9570339894077,221.157803430781,0.381166641024805,12551213,10786763,28.81866,5.804921577,3,3,166,302,19,5,4,NA,7.0281539068383,2.823,2.823
2021,"CAO",0.75,0.25,0.5,1,0.25,4,"CMR",1,0.292,0.421,0.321,0.961,0.375,0,1.463,1.106,0.621,1.434,-0.067,0.066,-0.794,-1.362,3,3,NA,-0.421,3,4,4,NA,NA,NA,NA,NA,5.52598268395679,1654.25703730592,0.650616044527055,27198628,11383170,36.745844376626,45.60217394,5,16,124,1395,27,4,4,NA,7.10024543248502,-0.707,-0.707
2021,"CHA",1,0,1,0,0,1,"TCD",1,0.167,-1.497,-0.788,0.976,0.875,0,-2.038,0.305,-1.714,1.768,-2.085,-2.557,-0.722,-1.076,1,1,1,1.497,3,3,4,NA,NA,NA,NA,NA,21.3429312625159,685.690315037547,-4.27697878343668,17179740,13094226,82.984776867047,17.8688792,31,21,15,831,20,3,3,NA,5.5153369867673,1.497,1.14
2021,"CON",0.666666666666667,0,0.666666666666667,1,0.333333333333333,3,"COG",1,0.247,-1.971,-0.359,0.825,0.375,0,-1.397,1.968,-1.379,1.079,-0.668,-0.563,-1.086,-1.06,3,1,NA,1.971,2,NA,3,NA,NA,NA,NA,NA,37.7125480946685,2540.47321153317,-1.29803642017556,5835806,1850943,85.5462012266217,NA,1,2,2,10,21,3,3,NA,5.79670030532561,1.971,1.507
2021,"DRC",0.8,0,0.8,1,0.2,5,"COD",1,0.347,0.924,-0.26,0.898,0.286,0,-1.745,-0.907,0.218,-0.156,-1.509,-0.929,-0.514,-0.617,2,3,NA,-0.924,5,5,5,NA,NA,NA,NA,NA,38.8272665239082,576.974729394136,2.83237932472882,95894118,51557473,80.4813114206906,22.90158489,102,137,60,5501,19,5,5,NA,7.14190546856012,-0.343,-0.612
2021,"EGY",0.75,0.25,0.5,1,0.25,4,"EGY",1,0.183,-1.445,-1.626,0.532,0.5,0,0.43,1.271,-2.26,0.636,0.114,-0.448,-1.657,-1.147,4,1,NA,1.445,4,4,4,NA,NA,NA,NA,NA,5.1391200748227,3886.7224983901,1.59181628823583,109262178,62430223,29.8569734808122,72.06,7,3,16,264,33,4,4,NA,6.69879710003349,1.575,1.575
2021,"ERI",0,0,0,1,1,1,"ERI",0,0.072,-1.464,-2.458,0.691,0.214,0,-0.73,-1.102,-2.025,0.62,-1.884,-1.571,-1.527,-2.014,2,1,NA,1.464,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3620312,2100324,NA,21.73038628,0,0,1,0,22,5,5,NA,7.13766170132542,1.787,1.344
2021,"ETH",0,0,0,0,0,1,"ETH",1,0.293,-0.029,0.052,0.469,0.318,0,0.069,-0.389,-2.428,-0.003,-2.199,-2.494,-1.009,-1.394,1,0,NA,0.029,5,5,4,NA,NA,NA,NA,NA,5.86707347361267,925.00069759158,2.92580454535896,120283026,93611468,24.2989672482806,16.6981031,25,7,79,8524,39,4,4,NA,7.07852599801348,-0.24,-0.24
2021,"GAM",0.5,0,0.5,1,0.25,4,"GMB",2,0.506,2.668,1.15,0.401,0.214,0,1.369,0.524,1.231,0.893,1.441,1.643,1.174,1.419,4,4,NA,-2.668,2,NA,2,NA,NA,NA,NA,NA,2.85673041093642,772.151450503284,1.6618920815892,2639916,970908,42.0928111983683,32.96228971,0,4,0,1,37,1,1,NA,3.76366832040152,-1.766,-1.766
2021,"GHA",0.75,0.25,0.5,1,0.25,4,"GHA",2,0.661,1.691,2.224,0.744,0.125,0.042,2.529,2.071,1.465,-0.772,1.451,1.2,0.972,1.178,4,4,NA,-1.691,2,NA,2,NA,NA,NA,NA,NA,13.3474845007777,2422.08591285021,2.98783641242667,32833031,13794798,62.7078309128346,68.2,7,18,11,38,43,3,3,NA,4.95574563200853,-1.933,-1.933
2021,"GNB",0,0,0,1,1,1,"GNB",2,0.536,1.571,0.736,0.741,0.125,0,-0.542,-1.28,0.659,-0.952,-0.113,0.292,0.326,0.841,3,3,NA,-1.571,NA,NA,2,NA,NA,NA,NA,NA,10.4285037712862,795.118605039186,1.53870965479734,2060721,1141289,NA,35.15498736,8,4,1,0,21,2,1,NA,3.19853370129909,-1.571,-1.571
2021,"KEN",NA,0,0.666666666666667,0,0,3,"KEN",1,0.509,0.422,1.362,0.486,0.278,0,1.453,1.386,0.961,0.305,1.385,1.303,-0.524,0.262,4,3,NA,-0.422,3,3,4,NA,NA,NA,NA,NA,1.22792857770901,2069.66112881918,5.52043630422037,53005614,37902724,30.6892819236191,28.75752799,21,27,17,377,30,4,4,NA,6.71232507881251,0.378,0.379
2021,"LIB",0,0,0,1,1,4,"LBY",0,0.216,-1.854,-2.475,0.696,0.25,0,-0.727,-1.833,1.277,-1.004,0.123,0.226,0.658,0.263,4,4,NA,1.854,5,5,4,NA,NA,NA,NA,NA,61.0347089411103,5908.9513231651,29.7860649433074,6735277,1280107,NA,NA,0,1,9,115,17,5,5,NA,7.35606951266204,1.983,1.983
2021,"MAG",1,0,1,0,0,3,"MDG",1,0.497,0.763,0.067,0.632,0.2,0,-0.686,-0.851,0.839,0.15,0.884,1.175,-0.961,0.958,4,3,NA,-0.763,3,NA,4,NA,NA,NA,NA,NA,5.5311886434036,503.352081190858,3.21466266497153,28915653,17578693,54.4570415917068,19.73016812,8,25,11,304,26,4,4,NA,5.7793471620196,-0.763,-0.763
2021,"MOR",NA,0.333333333333333,0,NA,NA,3,"MAR",0,0.263,1.765,-0.212,0.396,0.083,0.667,0.638,1.016,-0.634,0.232,-1.072,-1.208,-0.906,-0.668,3,2,NA,-1.765,2,3,2,NA,NA,NA,NA,NA,0.391702933228196,3767.52490234375,6.88073133381511,37076584,13323470,75.6321941874613,88.13031937,210,34,7,47,39,2,2,NA,4.39814807073433,-1.765,-1.765
2021,"NAM",0,0,0,1,1,2,"NAM",2,0.637,2.369,1.764,0.432,0.214,0,1.263,0.643,2.07,2.097,1.35,1.224,0.248,0.796,4,4,NA,-2.369,2,NA,2,NA,NA,NA,NA,NA,4.03058059383138,4919.18895548026,1.84491721337845,2530151,1189044,82.0036034365884,52.9734788,3,5,7,2,49,2,1,NA,3.17174563052729,-2.369,-2.369
2021,"NIG",0.571428571428571,0,0.571428571428571,0,0,7,"NGA",1,0.476,-0.541,-0.054,0.927,0.211,0,1.239,0.519,-0.74,-0.532,1.077,0.558,-0.885,0.837,4,2,NA,0.541,4,3,4,NA,NA,NA,NA,NA,8.55295423830806,2065.77441035114,1.18282822257881,213401323,100840661,NA,55.36371347,49,61,67,9913,24,4,4,NA,6.99605457491239,0.663,0.914
2021,"RWA",1,0.333333333333333,0.666666666666667,0,0,3,"RWA",1,0.227,-1.835,0.531,0.326,0.182,0,1.673,1.833,-1.591,0.252,0.654,-0.115,-1.97,-1.443,4,1,NA,1.835,3,3,4,NA,NA,NA,NA,NA,4.01723634071877,821.171394808138,8.27701329047301,13461888,11096904,54.7112895595753,30.46181693,0,0,2,14,53,3,4,NA,5.9583975308867,1.835,1.035
2021,"SAF",0.25,0,0.25,1,0.25,4,"ZAF",2,0.724,0.632,1.024,0.442,0,0,0.701,0.001,1.36,-0.242,1.194,1.761,0.6,1.722,4,4,NA,-0.632,4,3,4,NA,NA,NA,NA,NA,7.32857859192335,7073.61275411821,3.66236830303251,59392255,19096392,56.0846247441049,72.310492,46,125,22,314,44,3,3,NA,5.8514636029856,-0.632,-0.756
